Date,OpenReliance,HighReliance,LowReliance,CloseReliance,VolumeReliance
12-03-2019 03:45,1315.05,1326,1315.05,1321.5,3313683
12-03-2019 04:45,1321.8,1330,1319.05,1328,1801013
12-03-2019 05:45,1327.85,1329.4,1319.6,1323.2,1443794
12-03-2019 06:45,1323.4,1324.45,1318,1324.1,859410
12-03-2019 07:45,1324,1326.65,1320,1326.2,971945
12-03-2019 08:45,1325.75,1333.95,1325,1331.6,2126191
12-03-2019 09:45,1331.9,1331.9,1329.45,1331,678719
13-03-2019 03:45,1338,1350,1328.1,1329.95,3923755
13-03-2019 04:45,1329.75,1336.9,1329,1335.6,1796585
13-03-2019 05:45,1335.4,1335.8,1331.55,1332.9,697875
13-03-2019 06:45,1332.9,1340,1331.6,1338,818976
13-03-2019 07:45,1337.85,1347.45,1337.55,1343,1512774
13-03-2019 08:45,1343,1346.85,1340.2,1346.4,1459442
13-03-2019 09:45,1346.4,1350,1345.75,1348.8,983766
14-03-2019 03:45,1349.75,1362,1345.45,1354.2,3654892
14-03-2019 04:45,1354,1360.4,1353.9,1356.95,1135829
14-03-2019 05:45,1356.95,1358.35,1354.1,1354.3,1253420
14-03-2019 06:45,1354.25,1355.55,1350.3,1351.95,980541
14-03-2019 07:45,1351.85,1354.2,1350.5,1351.1,863967
14-03-2019 08:45,1351.5,1355.35,1341.35,1341.9,1731654
14-03-2019 09:45,1341.6,1342,1336.25,1340,744347
15-03-2019 03:45,1346,1358.65,1344.4,1355,2629666
15-03-2019 04:45,1355,1355.95,1350.9,1352.3,696289
15-03-2019 05:45,1352.25,1352.45,1348.75,1350,661827
15-03-2019 06:45,1350,1352.4,1348.9,1350.25,419137
15-03-2019 07:45,1350.3,1351,1345.5,1348.1,997955
15-03-2019 08:45,1347.1,1349.85,1311.9,1315.55,6783545
15-03-2019 09:45,1315.25,1322.4,1313.4,1321.65,3685673
18-03-2019 03:45,1331,1348.9,1330.55,1346.05,3280112
18-03-2019 04:45,1345.45,1346.05,1337.7,1338.9,1404472
18-03-2019 05:45,1338.9,1339.4,1332.75,1337.25,1227366
18-03-2019 06:45,1337.3,1337.85,1333.1,1335.7,728374
18-03-2019 07:45,1335.75,1340.4,1335,1337.4,783235
18-03-2019 08:45,1337.1,1353.95,1333.2,1350.8,1854859
18-03-2019 09:45,1350.55,1357.3,1350.55,1356.55,803273
19-03-2019 03:45,1359.75,1364.9,1348.1,1351.7,1803549
19-03-2019 04:45,1351.7,1357.7,1349.95,1352,901753
19-03-2019 05:45,1352.2,1352.8,1350.3,1351.4,522072
19-03-2019 06:45,1351.4,1352,1343.25,1344.5,718917
19-03-2019 07:45,1344,1362,1344,1361.35,1258692
19-03-2019 08:45,1363.9,1378.9,1361.2,1378,3548960
19-03-2019 09:45,1377.15,1379.9,1375.85,1377.25,1017457
20-03-2019 03:45,1377,1377,1364.1,1371.55,1945206
20-03-2019 04:45,1371.55,1387.75,1371,1381.8,2209550
20-03-2019 05:45,1381.55,1381.8,1376.2,1377.45,887603
20-03-2019 06:45,1377.4,1382.75,1371.3,1379,1281356
20-03-2019 07:45,1379,1380.3,1372.6,1377.6,932744
20-03-2019 08:45,1377.5,1378.5,1369.25,1375.6,1857769
20-03-2019 09:45,1375.15,1376.95,1373.05,1373.05,756487
22-03-2019 03:45,1373,1380.6,1369.3,1375.4,2358424
22-03-2019 04:45,1375.4,1375.4,1361,1364,1904951
22-03-2019 05:45,1363.95,1364.55,1357,1357.85,1253512
22-03-2019 06:45,1357.85,1363.25,1357.05,1362.65,1001850
22-03-2019 07:45,1362.7,1363.8,1347.25,1349.5,1672258
22-03-2019 08:45,1349,1353,1337,1339.8,2307896
22-03-2019 09:45,1340.25,1345.4,1340.25,1341.75,924838
25-03-2019 03:45,1331.95,1332.8,1321,1332.3,1962951
25-03-2019 04:45,1332,1336.6,1328,1328.05,1019064
25-03-2019 05:45,1328.15,1330.85,1323.15,1324.2,923046
25-03-2019 06:45,1324.35,1326,1322.2,1324.2,705337
25-03-2019 07:45,1324.25,1324.65,1318.55,1319,1045155
25-03-2019 08:45,1318.9,1325.3,1317.25,1323.9,1662153
25-03-2019 09:45,1323.95,1328.9,1322.65,1328.9,602715
26-03-2019 03:45,1330.3,1346.5,1330.3,1344.75,1946974
26-03-2019 04:45,1344.6,1349.75,1343,1347.65,831691
26-03-2019 05:45,1347.8,1347.8,1340.3,1344.45,718795
26-03-2019 06:45,1344.6,1349.75,1342.6,1348.95,573594
26-03-2019 07:45,1348.95,1355.45,1348.95,1354.5,1515806
26-03-2019 08:45,1354.3,1369,1352.5,1367.8,2722530
26-03-2019 09:45,1367.95,1371,1365.7,1367.25,1158249
27-03-2019 03:45,1376,1376,1357.05,1366.75,2541248
27-03-2019 04:45,1366.75,1373.15,1366,1371.55,1047607
27-03-2019 05:45,1371.25,1371.9,1361.6,1362,936301
27-03-2019 06:45,1362.2,1370.85,1360.35,1365.75,913564
27-03-2019 07:45,1365.8,1369.7,1345.3,1348.75,2094160
27-03-2019 08:45,1348.55,1358.9,1348.15,1350.35,1666042
27-03-2019 09:45,1350.4,1350.4,1344.55,1349.25,868114
28-03-2019 03:45,1352,1358.35,1345.15,1350.5,1577645
28-03-2019 04:45,1350.25,1355.7,1348.3,1352.5,656971
28-03-2019 05:45,1352.65,1353.3,1343.05,1347.25,731649
28-03-2019 06:45,1347.3,1352.5,1345.9,1351.7,731416
28-03-2019 07:45,1351.75,1364.75,1348.5,1364.6,1593487
28-03-2019 08:45,1364.75,1369.7,1357.2,1359.85,3402400
28-03-2019 09:45,1359.8,1363.25,1356.05,1361.5,1773947
01-04-2019 03:45,1371.4,1373,1362.8,1364.5,1221141
01-04-2019 04:45,1364.5,1366.7,1363.45,1364.3,510110
01-04-2019 05:45,1364.2,1386.05,1364.05,1382.2,2053721
01-04-2019 06:45,1382.35,1395.85,1379.5,1394.85,1644075
01-04-2019 07:45,1395.25,1398,1390.55,1395,1094569
01-04-2019 08:45,1395,1406.6,1389.15,1390.7,3002670
01-04-2019 09:45,1390.15,1391.75,1386.9,1391.75,556803
02-04-2019 03:45,1397.5,1399.15,1382.45,1385.8,1937609
02-04-2019 04:45,1385.7,1386,1380.6,1384.65,640337
02-04-2019 05:45,1384.15,1399.5,1383.55,1395.35,1308508
02-04-2019 06:45,1395,1402.75,1387,1392.3,1542001
02-04-2019 07:45,1392.35,1394.1,1383.55,1384.2,692808
02-04-2019 08:45,1384.1,1391.5,1383,1390,1224503
02-04-2019 09:45,1390,1391.5,1388,1389.7,642866
03-04-2019 03:45,1391,1400.75,1389.45,1398.4,1704323
03-04-2019 04:45,1398.3,1402.95,1394.2,1397.1,1318527
03-04-2019 05:45,1397.2,1397.75,1392.6,1394,822713
03-04-2019 06:45,1393.95,1393.95,1387.5,1392.7,909821
03-04-2019 07:45,1392.45,1394.65,1385,1387.4,932836
03-04-2019 08:45,1387.45,1389.3,1373.2,1374.65,1599540
03-04-2019 09:45,1374.65,1376.75,1372,1372.75,546224
04-04-2019 03:45,1379,1383.6,1365.9,1367.45,1531467
04-04-2019 04:45,1367.4,1367.4,1358.5,1363,1538403
04-04-2019 05:45,1362.85,1363,1355.3,1355.8,982605
04-04-2019 06:45,1355.95,1365.95,1355.75,1360,1108986
04-04-2019 07:45,1359.7,1361.7,1351.6,1355.35,916931
04-04-2019 08:45,1355.1,1355.6,1347.55,1351.05,1711495
04-04-2019 09:45,1351,1355,1349.4,1353.05,568943
05-04-2019 03:45,1359.2,1363.8,1352.15,1355.05,1251477
05-04-2019 04:45,1354.5,1355.95,1348.5,1348.5,696892
05-04-2019 05:45,1349.1,1350,1343.25,1348,1345642
05-04-2019 06:45,1348,1349,1344.2,1348.15,468999
05-04-2019 07:45,1348.5,1360,1348.25,1352.85,1326694
05-04-2019 08:45,1352.85,1356,1347.45,1352.8,1012133
05-04-2019 09:45,1352.8,1358.15,1350.65,1355.05,612872
08-04-2019 03:45,1356.7,1356.7,1344,1347,1320416
08-04-2019 04:45,1347,1347,1341,1341.55,730679
08-04-2019 05:45,1341.65,1342,1334.55,1335.05,1369547
08-04-2019 06:45,1335.1,1336.4,1332.45,1334.65,837814
08-04-2019 07:45,1334.7,1335,1326.6,1330.7,1487823
08-04-2019 08:45,1330.5,1331.5,1324,1328.7,2171578
08-04-2019 09:45,1329,1331.2,1326.85,1328,788323
09-04-2019 03:45,1328.9,1340.65,1322.45,1335.25,2297868
09-04-2019 04:45,1335.2,1335.45,1326.35,1329,1300849
09-04-2019 05:45,1329,1331.85,1322.65,1324.9,1076025
09-04-2019 06:45,1324.95,1326,1321.3,1324.05,933717
09-04-2019 07:45,1324.6,1330.5,1323,1329.8,1171629
09-04-2019 08:45,1330,1336.45,1327.15,1336.2,1932683
09-04-2019 09:45,1335.45,1338,1332.9,1337.9,770213
10-04-2019 03:45,1336.95,1348,1336.05,1343.3,1846253
10-04-2019 04:45,1343.25,1345.75,1337.5,1338.85,770293
10-04-2019 05:45,1338.85,1344,1336.5,1343.1,893889
10-04-2019 06:45,1343,1345,1340.5,1343.75,569103
10-04-2019 07:45,1343.85,1344.45,1333.6,1334,1011049
10-04-2019 08:45,1334.5,1336,1326.5,1331.2,1855616
10-04-2019 09:45,1331.45,1332,1328.2,1331.4,654889
11-04-2019 03:45,1332.95,1336.8,1329,1334.45,1112257
11-04-2019 04:45,1334.45,1339,1332.5,1333.95,587489
11-04-2019 05:45,1334,1338.95,1332.95,1334.7,560459
11-04-2019 06:45,1334.85,1338.9,1334.25,1337.95,556273
11-04-2019 07:45,1338,1339.6,1330.6,1333.65,643082
11-04-2019 08:45,1333.45,1348.5,1332.1,1348.1,1587141
11-04-2019 09:45,1348.45,1353,1347.25,1350.8,683389
12-04-2019 03:45,1349,1356.45,1349,1351.5,1210093
12-04-2019 04:45,1351.5,1353,1345.85,1347.75,733994
12-04-2019 05:45,1347.9,1348,1341.9,1343.1,559649
12-04-2019 06:45,1343.25,1344.75,1340.65,1343.4,737476
12-04-2019 07:45,1343.5,1343.9,1337.4,1343.35,975250
12-04-2019 08:45,1343.5,1347.8,1342.25,1343.2,1133167
12-04-2019 09:45,1343.2,1344,1338.1,1340,558148
15-04-2019 03:45,1346.4,1348.95,1335.7,1339.05,1024318
15-04-2019 04:45,1339,1344.5,1339,1342.6,469979
15-04-2019 05:45,1342.6,1346,1339,1340.95,311138
15-04-2019 06:45,1341,1341.9,1338.1,1340.95,268456
15-04-2019 07:45,1340.5,1344.4,1335.05,1342.85,617438
15-04-2019 08:45,1342.8,1345.9,1338.5,1340.25,1121969
15-04-2019 09:45,1340.25,1341.15,1337.55,1339.8,423733
16-04-2019 03:45,1345.5,1357.9,1340,1357.5,2202466
16-04-2019 04:45,1357.6,1360,1352.15,1352.3,912875
16-04-2019 05:45,1352.4,1353,1351,1351.15,586222
16-04-2019 06:45,1351.15,1352.1,1347.9,1349.9,723977
16-04-2019 07:45,1349.2,1351.6,1344,1351.3,1148376
16-04-2019 08:45,1351.3,1352.45,1340.2,1342.5,1386002
16-04-2019 09:45,1342.35,1346.1,1340.2,1343.75,964475
18-04-2019 03:30,0,0,0,0,0
18-04-2019 04:30,1370,1384.65,1365.35,1375,6141654
18-04-2019 05:30,1375.05,1380.05,1367.5,1375.75,1825690
18-04-2019 06:30,1375.7,1377,1373.55,1374.25,792818
18-04-2019 07:30,1374.25,1380,1372.4,1378.4,1273875
18-04-2019 08:30,1378.35,1388,1377.3,1385,2557671
18-04-2019 09:30,1384.95,1389.6,0,0,5197631
22-04-2019 03:45,1356.75,1362.55,1345.5,1360.5,4235170
22-04-2019 04:45,1360.7,1366.45,1351.5,1357.7,1762369
22-04-2019 05:45,1357.7,1357.9,1354.35,1356,504339
22-04-2019 06:45,1356,1356.45,1349.3,1350.55,911752
22-04-2019 07:45,1351,1355.45,1346.4,1354.4,902179
22-04-2019 08:45,1354.4,1357.9,1341.5,1342.45,1587121
22-04-2019 09:45,1343,1346.25,1342.1,1344,769281
23-04-2019 03:45,1348.5,1360.85,1346.4,1356.6,2753792
23-04-2019 04:45,1356.3,1364.9,1356.2,1363.2,1419787
23-04-2019 05:45,1363,1373,1362.35,1368.65,1514706
23-04-2019 06:45,1368.6,1371.95,1364.35,1368.35,814858
23-04-2019 07:45,1368.75,1371.95,1365.5,1368.15,623126
23-04-2019 08:45,1368.2,1370.95,1361.05,1364.8,1326261
23-04-2019 09:45,1364.85,1366.4,1362,1365.5,588017
24-04-2019 03:45,1367.6,1379.15,1366.35,1377.25,1956465
24-04-2019 04:45,1377.35,1379.9,1371.2,1373.7,778595
24-04-2019 05:45,1373.7,1377.5,1371.95,1375,448986
24-04-2019 06:45,1375.05,1378,1373.2,1375.9,376130
24-04-2019 07:45,1375.95,1381.9,1372.15,1380.9,890066
24-04-2019 08:45,1380.9,1389.95,1378.05,1388.85,2027008
24-04-2019 09:45,1388.8,1394.8,1388.5,1389.5,854654
25-04-2019 03:45,1389.1,1408,1382.3,1406.5,2943016
25-04-2019 04:45,1406,1408.6,1401.25,1403.3,1350800
25-04-2019 05:45,1403.3,1412.35,1403.1,1410.9,1733368
25-04-2019 06:45,1410.4,1410.75,1401.45,1404.55,1082711
25-04-2019 07:45,1404.9,1407.2,1398,1403.4,1171858
25-04-2019 08:45,1403.3,1404.15,1366.2,1367.35,3498239
25-04-2019 09:45,1367.35,1370,1363,1370,2122394
26-04-2019 03:45,1375.25,1386.25,1370.85,1382.85,1652382
26-04-2019 04:45,1383,1384.8,1376.25,1376.7,744769
26-04-2019 05:45,1376.7,1382.5,1375.5,1380.95,559614
26-04-2019 06:45,1380.4,1388.6,1380.05,1381,959592
26-04-2019 07:45,1381,1388.55,1379.25,1387,902426
26-04-2019 08:45,1387,1395.85,1382.25,1393.55,1473514
26-04-2019 09:45,1393.55,1394.8,1390.6,1391.2,579807
30-04-2019 03:45,1396,1396,1366.95,1374.65,2835308
30-04-2019 04:45,1374.75,1388.95,1374.65,1388.1,1356759
30-04-2019 05:45,1388.2,1389.05,1381.7,1383.95,979881
30-04-2019 06:45,1383.95,1390,1383.1,1388.25,685267
30-04-2019 07:45,1388.25,1391.5,1378.05,1385.65,1126412
30-04-2019 08:45,1385.75,1395.95,1383.95,1392,2166374
30-04-2019 09:45,1392,1394.45,1389.75,1393,1032661
02-05-2019 03:45,1391.1,1407,1382.2,1406,2328828
02-05-2019 04:45,1406,1413.9,1403,1404.7,1863972
02-05-2019 05:45,1404.7,1405.95,1399.6,1401.3,766778
02-05-2019 06:45,1401.3,1404.45,1393,1397.65,981318
02-05-2019 07:45,1398.05,1404.55,1396.65,1402.7,827219
02-05-2019 08:45,1402.8,1409.8,1401.25,1404.95,1437236
02-05-2019 09:45,1404.95,1405.1,1402.05,1403.25,454330
03-05-2019 03:45,1407.9,1417.4,1407,1412.9,1745335
03-05-2019 04:45,1412.9,1414.95,1410.6,1414,699328
03-05-2019 05:45,1413.95,1414,1410,1411.8,796470
03-05-2019 06:45,1411.8,1414.5,1411.15,1412.45,432515
03-05-2019 07:45,1412.45,1417.5,1411.2,1411.8,989781
03-05-2019 08:45,1411.8,1414.5,1402.65,1406.5,1235784
03-05-2019 09:45,1406.75,1412.05,1405.7,1409.55,598446
06-05-2019 03:45,1396.7,1402.7,1390,1399,1753661
06-05-2019 04:45,1398.95,1402,1395.5,1397,1183840
06-05-2019 05:45,1397,1397.5,1393.2,1394.9,728296
06-05-2019 06:45,1394.9,1397.1,1393,1393.45,488980
06-05-2019 07:45,1393.4,1393.8,1386,1387.85,792716
06-05-2019 08:45,1388,1389,1378.55,1385,1700495
06-05-2019 09:45,1385.25,1386.25,1381.35,1382.95,537714
07-05-2019 03:30,0,0,0,0,0
07-05-2019 04:30,1392.1,1392.5,1367.5,1371.2,1906034
07-05-2019 05:30,1371.2,1371.3,1366.15,1368.5,985944
07-05-2019 06:30,1368.5,1368.95,1365.3,1366.9,1064778
07-05-2019 07:30,1366.9,1368.2,1363,1364.5,822825
07-05-2019 08:30,1364.75,1365,1358.15,1360.2,940767
07-05-2019 09:30,1360.35,1361.9,0,0,3140916
08-05-2019 03:45,1337,1337.45,1318.1,1324.25,2961297
08-05-2019 04:45,1324.2,1324.25,1315.85,1318.15,1488896
08-05-2019 05:45,1318.4,1319,1305.4,1312.7,2299352
08-05-2019 06:45,1312.7,1316.95,1307.3,1308.4,1324874
08-05-2019 07:45,1308.45,1320.5,1308,1313.1,2512610
08-05-2019 08:45,1313.15,1313.85,1302.05,1304.75,2005088
08-05-2019 09:45,1304.7,1305,1292.5,1298,1993463
09-05-2019 03:45,1284.4,1284.4,1259.6,1269.6,7767930
09-05-2019 04:45,1269.55,1276.8,1268.2,1270.15,1964636
09-05-2019 05:45,1270.1,1272,1263,1264.1,1468344
09-05-2019 06:45,1264,1265.7,1256.4,1257.95,1953279
09-05-2019 07:45,1257.9,1261.2,1252,1257,2073826
09-05-2019 08:45,1256.85,1265.35,1253.65,1255.6,3094787
09-05-2019 09:45,1255.75,1258.55,1253.1,1253.1,1151470
10-05-2019 03:45,1262.1,1277.45,1262.1,1269.7,3312415
10-05-2019 04:45,1269.6,1272,1266,1270.6,1041041
10-05-2019 05:45,1270.3,1273.4,1267.1,1268.25,1171799
10-05-2019 06:45,1268.05,1270.9,1267,1268.6,667795
10-05-2019 07:45,1268.65,1269,1246.3,1262.1,2175071
10-05-2019 08:45,1262.1,1268.65,1250.3,1252,2034898
10-05-2019 09:45,1252,1252.05,1245,1245.8,775654
13-05-2019 03:45,1247.85,1260.3,1240.3,1257.25,2078906
13-05-2019 04:45,1257.25,1257.7,1251.4,1252.2,660249
13-05-2019 05:45,1252.3,1253.25,1246.75,1251,942842
13-05-2019 06:45,1251.1,1253.4,1242.75,1248.05,1048312
13-05-2019 07:45,1248,1251.65,1241.8,1249.7,896817
13-05-2019 08:45,1249.75,1250.45,1228,1231.2,1816097
13-05-2019 09:45,1231.45,1232.6,1227.5,1232.05,578265
14-05-2019 03:45,1237,1248.5,1232,1242,2435073
14-05-2019 04:45,1242,1245.5,1239.1,1243.3,868865
14-05-2019 05:45,1243.3,1249.2,1240.5,1248.5,1332898
14-05-2019 06:45,1248.15,1249.9,1241.25,1247.05,1182218
14-05-2019 07:45,1247,1266.9,1246.8,1264.45,3236409
14-05-2019 08:45,1264.45,1269,1252.45,1263.5,3085037
14-05-2019 09:45,1264.25,1267.9,1261.6,1267.25,846941
15-05-2019 03:45,1271.05,1273.25,1264.25,1269.95,1856843
15-05-2019 04:45,1270,1275.75,1269.95,1275.3,1818782
15-05-2019 05:45,1275.25,1277.95,1271.1,1273.85,1549315
15-05-2019 06:45,1273.9,1277.35,1264.8,1267.45,1709309
15-05-2019 07:45,1267.35,1275.95,1263.55,1273.45,1639224
15-05-2019 08:45,1273.45,1273.95,1251,1257.4,2007186
15-05-2019 09:45,1257,1258.5,1253,1256.2,556526
16-05-2019 03:45,1259.1,1269.3,1259.1,1265.2,1154776
16-05-2019 04:45,1265.1,1266.5,1258.1,1259.9,1054372
16-05-2019 05:45,1260,1265.5,1258.95,1263.7,518309
16-05-2019 06:45,1263.7,1265.5,1260.3,1261.65,590776
16-05-2019 07:45,1262,1269.6,1260.75,1268.7,1188928
16-05-2019 08:45,1268.5,1271.35,1261,1265.15,1568771
16-05-2019 09:45,1265.4,1270.05,1264.15,1269.3,520156
17-05-2019 03:45,1268.3,1276.9,1267.5,1269.9,1584116
17-05-2019 04:45,1269.8,1272.8,1268.15,1272.1,700555
17-05-2019 05:45,1271.95,1274,1269.25,1272.6,758005
17-05-2019 06:45,1272.75,1273.35,1259.45,1266.5,1134044
17-05-2019 07:45,1266.45,1273,1262.65,1266.5,1497601
17-05-2019 08:45,1266.5,1271,1260.55,1266,1543187
17-05-2019 09:45,1265.95,1270,1263,1267.4,654330
20-05-2019 03:45,1310.1,1336.4,1303.8,1316.95,4313035
20-05-2019 04:45,1317.95,1318,1308.95,1314.95,1227144
20-05-2019 05:45,1314.95,1318.9,1313.95,1318.6,1007410
20-05-2019 06:45,1318.45,1322.75,1317.15,1320.85,1509889
20-05-2019 07:45,1320.95,1328.75,1320.8,1324.7,1629534
20-05-2019 08:45,1324.65,1328.1,1315.55,1325.7,1785313
20-05-2019 09:45,1325.35,1329.9,1325.1,1325.9,781249
21-05-2019 03:45,1332.2,1363.05,1330.4,1362,4114205
21-05-2019 04:45,1362.45,1367,1356.05,1358.35,2100116
21-05-2019 05:45,1358.05,1358.5,1349.2,1352.5,1209910
21-05-2019 06:45,1353,1355.95,1341.25,1343.3,1846810
21-05-2019 07:45,1343.75,1347.9,1334,1342.05,1837109
21-05-2019 08:45,1342.05,1345.6,1334.5,1339.15,1888224
21-05-2019 09:45,1339.2,1343.6,1337.1,1339.9,856775
22-05-2019 03:45,1345,1355.4,1337.8,1353.95,1713562
22-05-2019 04:45,1354,1359.7,1351.2,1352.35,1172004
22-05-2019 05:45,1352.35,1353.3,1349.1,1351.8,1041210
22-05-2019 06:45,1351.95,1352.9,1335.2,1340.65,1749244
22-05-2019 07:45,1341,1348.7,1337,1344.5,2395840
22-05-2019 08:45,1344.5,1346,1335.35,1340.1,1913567
22-05-2019 09:45,1340.5,1344.9,1338.1,1344.9,1276759
23-05-2019 03:45,1371.85,1381,1355,1380.05,4772868
23-05-2019 04:45,1380,1392,1371.4,1374.1,3620293
23-05-2019 05:45,1374,1377,1361.1,1365.75,1875511
23-05-2019 06:45,1365.6,1369.95,1356.2,1363.4,1660143
23-05-2019 07:45,1363.55,1366,1337.7,1352,2530572
23-05-2019 08:45,1351.95,1357.55,1330.1,1332.3,2347950
23-05-2019 09:45,1332.3,1336.85,1325,1336.85,853612
24-05-2019 03:45,1345,1353.8,1316.6,1320.85,3238801
24-05-2019 04:45,1320.4,1337.2,1319.15,1332.25,1636764
24-05-2019 05:45,1332.15,1342,1331,1338.1,1252798
24-05-2019 06:45,1338.15,1343.9,1333,1343.6,971390
24-05-2019 07:45,1343.45,1345,1330.4,1334.75,1309420
24-05-2019 08:45,1334.2,1339.95,1334,1335.45,1173579
24-05-2019 09:45,1335.45,1338.35,1335,1338.35,568879
27-05-2019 03:45,1336,1337.35,1320,1328.2,1797399
27-05-2019 04:45,1328,1330.5,1324,1325.5,595224
27-05-2019 05:45,1325.05,1333.45,1324.5,1328.65,796969
27-05-2019 06:45,1328.45,1334.9,1324.4,1326.55,915520
27-05-2019 07:45,1326.55,1329.4,1322,1324.8,742228
27-05-2019 08:45,1324.85,1325,1308.7,1309.5,1853960
27-05-2019 09:45,1309.55,1313.8,1307,1313.5,628862
28-05-2019 03:45,1319.75,1327.55,1315.65,1321.45,2090624
28-05-2019 04:45,1321.4,1333.5,1320,1330.2,1469823
28-05-2019 05:45,1330.3,1334.5,1323,1328.3,1048283
28-05-2019 06:45,1328.35,1333.9,1323,1330.6,936362
28-05-2019 07:45,1330.75,1332.95,1323.9,1323.9,1032308
28-05-2019 08:45,1323.9,1329.55,1313.5,1322.25,8138402
28-05-2019 09:45,1322.2,1330,1319.55,1330,4731800
29-05-2019 03:45,1321.5,1329.7,1318.5,1326.5,1543409
29-05-2019 04:45,1326.75,1332.3,1324.55,1330.9,721669
29-05-2019 05:45,1330.85,1333.3,1328.4,1329.3,717357
29-05-2019 06:45,1329.35,1329.7,1320.2,1322.55,955041
29-05-2019 07:45,1322.5,1326.25,1320.75,1322.6,526851
29-05-2019 08:45,1322.65,1323.85,1304.5,1312.8,2082723
29-05-2019 09:45,1312.9,1317.8,1311.5,1315.6,528290
30-05-2019 03:45,1317,1326.8,1317,1325.75,1977752
30-05-2019 04:45,1325.75,1327.35,1322.4,1325.75,824946
30-05-2019 05:45,1325.6,1326.4,1320.4,1325.9,581351
30-05-2019 06:45,1325.85,1334,1325.75,1334,1104986
30-05-2019 07:45,1333.55,1338.35,1331.2,1335,1539389
30-05-2019 08:45,1335.25,1342,1327.3,1328.25,3374980
30-05-2019 09:45,1328.5,1331,1326,1330,1299838
31-05-2019 03:45,1333.8,1337,1327.2,1334.95,2301224
31-05-2019 04:45,1334.95,1338.5,1331,1337.5,1129448
31-05-2019 05:45,1337.5,1341.9,1323.75,1326.75,2292213
31-05-2019 06:45,1326.75,1332.75,1325.15,1330.15,1344503
31-05-2019 07:45,1330.2,1331.5,1321.3,1326.15,1224997
31-05-2019 08:45,1326,1330.75,1323.35,1330.6,1986444
31-05-2019 09:45,1330.45,1334.1,1329.4,1330.1,1456413
03-06-2019 03:45,1334.2,1335.6,1321.55,1334.1,1682034
03-06-2019 04:45,1333.95,1337.45,1333.35,1335.35,845799
03-06-2019 05:45,1335.25,1342,1334.6,1341.8,953014
03-06-2019 06:45,1341.9,1349.8,1341.9,1346.4,1396598
03-06-2019 07:45,1346.4,1350,1344.4,1349.1,993068
03-06-2019 08:45,1349.25,1359.9,1349.15,1358.05,1858595
03-06-2019 09:45,1358.05,1367.2,1358.05,1363,736303
04-06-2019 03:45,1356.6,1374.15,1353.3,1363.85,2185305
04-06-2019 04:45,1363.5,1363.85,1351,1352,893173
04-06-2019 05:45,1352,1354.35,1348.35,1353.65,835139
04-06-2019 06:45,1353.65,1365,1351,1361.3,1178825
04-06-2019 07:45,1361.3,1365,1354.35,1354.95,756824
04-06-2019 08:45,1354.65,1358.5,1350.05,1350.95,782135
04-06-2019 09:45,1351,1353.7,1349.65,1352.95,409795
06-06-2019 03:45,1359.85,1359.85,1338.95,1340.6,1568910
06-06-2019 04:45,1340.6,1341.75,1336,1338.1,786433
06-06-2019 05:45,1338.05,1342.85,1335,1335.75,1171801
06-06-2019 06:45,1335.7,1338.75,1331.5,1335.8,736886
06-06-2019 07:45,1336.35,1338,1324,1324.35,1134166
06-06-2019 08:45,1325,1333.7,1321.2,1327.6,1534322
06-06-2019 09:45,1327.7,1329.2,1324.35,1326.15,706540
07-06-2019 03:45,1325.95,1327.1,1315,1318.3,1780631
07-06-2019 04:45,1318.25,1323.2,1308.55,1310,1190814
07-06-2019 05:45,1309.7,1311.3,1305.6,1308.4,847718
07-06-2019 06:45,1308.2,1314.5,1307.35,1310.6,546778
07-06-2019 07:45,1310.55,1313,1306.5,1310.15,521669
07-06-2019 08:45,1310,1320.95,1310,1313.45,1460877
07-06-2019 09:45,1313.2,1313.9,1310.7,1311,365502
10-06-2019 03:45,1320.9,1327,1315.3,1323.45,1273195
10-06-2019 04:45,1323.45,1326.5,1320,1321.9,616141
10-06-2019 05:45,1321.95,1324.85,1310.55,1315.2,927361
10-06-2019 06:45,1315.35,1320,1314,1317.9,608022
10-06-2019 07:45,1317.9,1319.75,1312,1312.2,586314
10-06-2019 08:45,1312.2,1320.5,1311.05,1319.35,888319
10-06-2019 09:45,1319.3,1322.5,1318.1,1320.5,466822
11-06-2019 03:45,1321,1331.5,1318,1329.45,1467370
11-06-2019 04:45,1329.45,1330,1324.6,1326.4,592227
11-06-2019 05:45,1326.5,1327.5,1322.15,1325.2,591391
11-06-2019 06:45,1325.2,1326.5,1322.55,1325.95,473938
11-06-2019 07:45,1326,1332.3,1324.55,1331.4,733541
11-06-2019 08:45,1331.35,1334.45,1326.4,1329.3,1058892
11-06-2019 09:45,1329.4,1330.15,1327.5,1329.55,325108
12-06-2019 03:45,1334.75,1338,1330,1333.05,1120759
12-06-2019 04:45,1333.4,1335,1328,1330.5,621851
12-06-2019 05:45,1330.05,1334,1328.85,1333.5,316543
12-06-2019 06:45,1333.5,1336.5,1333.1,1333.15,381333
12-06-2019 07:45,1333.15,1335.9,1329.55,1335.05,605631
12-06-2019 08:45,1335.4,1335.5,1325,1331.9,1045463
12-06-2019 09:45,1331.9,1334,1331.65,1332.15,592241
13-06-2019 03:45,1330,1334.6,1320.3,1322.1,1217534
13-06-2019 04:45,1321.7,1324.8,1319,1320.95,567784
13-06-2019 05:45,1320.95,1321.65,1308.95,1312.95,1105104
