Date,OpenHdfc,HighHdfc,HdfcHdfc,CloseHdfc,VolumeHdfc
07-03-2019 09:45,1880.05,1883.5,1877.15,1880.2,313640
08-03-2019 03:45,1877.85,1878.95,1871.4,1872.5,225622
08-03-2019 04:45,1872.15,1875.25,1871.1,1873.05,105500
08-03-2019 05:45,1873.05,1879.8,1873.05,1876.15,150715
08-03-2019 06:45,1876.65,1880.55,1872.65,1878.9,241619
08-03-2019 07:45,1878.7,1882.75,1876.45,1880.1,315509
08-03-2019 08:45,1880.25,1887.5,1878.85,1884.9,600030
08-03-2019 09:45,1884.9,1888,1884.35,1886.5,205494
11-03-2019 03:45,1888.55,1903.45,1884.35,1898.5,679129
11-03-2019 04:45,1897.55,1899,1889.05,1894.15,231969
11-03-2019 05:45,1894.15,1896.8,1893.5,1895.1,236188
11-03-2019 06:45,1894.8,1894.85,1888.15,1890.8,255833
11-03-2019 07:45,1890.65,1895.65,1888.3,1893.15,319442
11-03-2019 08:45,1893.1,1902.6,1892.9,1900,890556
11-03-2019 09:45,1900,1903.3,1890,1897.55,554863
12-03-2019 03:45,1910.05,1916.05,1903.65,1908.1,560312
12-03-2019 04:45,1909,1913.05,1906.2,1911.65,259452
12-03-2019 05:45,1911.65,1912.4,1901.45,1902.05,238216
12-03-2019 06:45,1901.95,1907.95,1900.1,1907.75,392748
12-03-2019 07:45,1907.9,1912.5,1902,1909.1,660076
12-03-2019 08:45,1909.4,1935.6,1909.25,1931.05,1185828
12-03-2019 09:45,1931.1,1931.1,1922.7,1930,391103
13-03-2019 03:45,1935.1,1935.95,1926,1930.8,765286
13-03-2019 04:45,1930.25,1935.45,1924,1935.45,355955
13-03-2019 05:45,1935.2,1964.35,1935.2,1960.7,813605
13-03-2019 06:45,1961,1961.4,1957,1958.05,281257
13-03-2019 07:45,1958,1960,1952.75,1955.85,451654
13-03-2019 08:45,1955.9,1955.9,1946.1,1950.45,634316
13-03-2019 09:45,1950.05,1954.55,1948.05,1950.65,259698
14-03-2019 03:45,1964.95,1975,1959.9,1962,1059575
14-03-2019 04:45,1961,1961,1951.5,1954.55,378577
14-03-2019 05:45,1954.7,1959,1953.6,1958.8,502160
14-03-2019 06:45,1958.8,1962.1,1952.4,1953.3,529188
14-03-2019 07:45,1953.25,1955.8,1950.2,1951.45,524052
14-03-2019 08:45,1951.45,1959.2,1950,1959,713398
14-03-2019 09:45,1959.15,1961,1955.9,1956.95,271854
15-03-2019 03:45,1960,1969.65,1956.2,1961.6,640129
15-03-2019 04:45,1960.1,1965,1959.25,1964,606986
15-03-2019 05:45,1963.95,1964.2,1956.15,1962.5,201845
15-03-2019 06:45,1962.5,1972,1962.05,1972,560338
15-03-2019 07:45,1971.95,1982.6,1970.1,1981.8,878921
15-03-2019 08:45,1981.5,1991,1970.85,1975.15,1909052
15-03-2019 09:45,1974.85,1974.9,1969.55,1974.9,1176557
18-03-2019 03:45,1980,1994.9,1976.35,1978.95,541312
18-03-2019 04:45,1979,1980.8,1962.1,1966,306959
18-03-2019 05:45,1966.2,1972.7,1963.5,1968.25,152122
18-03-2019 06:45,1968.4,1968.9,1959.2,1959.65,245726
18-03-2019 07:45,1959.45,1966.15,1959,1961.85,304935
18-03-2019 08:45,1961.5,1967.85,1953.1,1963.9,695124
18-03-2019 09:45,1963.85,1967,1960.15,1962.4,315913
19-03-2019 03:45,1967.65,1977.75,1965.45,1970.45,693291
19-03-2019 04:45,1970.45,1972,1962.45,1970.05,361710
19-03-2019 05:45,1970.05,1970.8,1963.8,1967.5,432933
19-03-2019 06:45,1967.5,1968,1962.65,1963.35,213937
19-03-2019 07:45,1963.35,1970.15,1963.35,1969,331701
19-03-2019 08:45,1969.25,1970.55,1963.05,1967.2,546053
19-03-2019 09:45,1967.95,1968.95,1963.3,1967.85,245714
20-03-2019 03:45,1971.2,1983.7,1968.3,1983.6,873849
20-03-2019 04:45,1984,1985.95,1977.55,1981.9,735090
20-03-2019 05:45,1981.9,1984.15,1978.9,1983.7,170700
20-03-2019 06:45,1983.1,1989.85,1982.7,1988,356717
20-03-2019 07:45,1987.75,1997.75,1986.1,1996.05,661563
20-03-2019 08:45,1996.15,1996.95,1985.15,1987.05,587050
20-03-2019 09:45,1987.1,1988.45,1984.05,1984.05,261216
22-03-2019 03:45,1998,2010,1992.2,1998,1025089
22-03-2019 04:45,1999,2002.4,1982,1989.7,585428
22-03-2019 05:45,1989.75,1991.45,1980.25,1991.45,231461
22-03-2019 06:45,1990.95,1998.6,1989.85,1998,231311
22-03-2019 07:45,1998,2000.4,1981,1982.65,247994
22-03-2019 08:45,1982,1983,1971,1981,822319
22-03-2019 09:45,1980.95,1992.1,1980.6,1991.75,392844
25-03-2019 03:45,1973.45,1973.85,1956.65,1964.55,431737
25-03-2019 04:45,1964.55,1964.55,1950.1,1951.25,1045939
25-03-2019 05:45,1951.1,1951.55,1943.5,1944.1,309657
25-03-2019 06:45,1944.15,1945.65,1938.45,1941.25,262508
25-03-2019 07:45,1941.55,1942.95,1938.25,1940.95,388557
25-03-2019 08:45,1940.25,1948.15,1939.5,1946.9,558092
25-03-2019 09:45,1946.95,1947.95,1942.15,1942.15,270696
26-03-2019 03:45,1945.7,1947.3,1941,1946.15,579026
26-03-2019 04:45,1946.05,1947.55,1933.7,1934.55,216130
26-03-2019 05:45,1934.5,1936.75,1931,1934.85,156178
26-03-2019 06:45,1934.3,1941.4,1932.8,1935.15,149158
26-03-2019 07:45,1935.25,1945.8,1935.25,1944.35,231015
26-03-2019 08:45,1944.35,1950.55,1941.35,1945.3,1018203
26-03-2019 09:45,1945.35,1949.05,1943.05,1946.3,270879
27-03-2019 03:45,1956.9,1957.9,1948.45,1950,547449
27-03-2019 04:45,1949.95,1952,1944.1,1948.5,399859
27-03-2019 05:45,1948.05,1948.85,1942.45,1944.95,266288
27-03-2019 06:45,1944.95,1949,1939.2,1939.9,585735
27-03-2019 07:45,1939.75,1940.4,1906.95,1919.55,566888
27-03-2019 08:45,1919.5,1928.95,1916.3,1922.65,528455
27-03-2019 09:45,1922.35,1924.85,1912,1919.9,177751
28-03-2019 03:45,1916,1944.85,1914.75,1944.45,477809
28-03-2019 04:45,1943.8,1949.85,1937.65,1947.95,490983
28-03-2019 05:45,1947.95,1950,1940.7,1943.15,346379
28-03-2019 06:45,1942.5,1947.5,1941,1945.4,189404
28-03-2019 07:45,1945.65,1946.55,1935.5,1946.5,295464
28-03-2019 08:45,1946.6,1947,1932,1944.85,2603634
28-03-2019 09:45,1945.2,1946.95,1941.1,1943.85,1915072
01-04-2019 03:45,1966.55,1974.65,1955.15,1971.4,903936
01-04-2019 04:45,1971.4,1972.45,1952.75,1956.5,309302
01-04-2019 05:45,1956.05,1957,1950.2,1953.05,274641
01-04-2019 06:45,1953.05,1954.35,1950.85,1953.35,319578
01-04-2019 07:45,1954,1963.85,1945.25,1962.95,510625
01-04-2019 08:45,1963,1967,1955.5,1962.7,725430
01-04-2019 09:45,1962.7,1962.75,1948.1,1959.65,280647
02-04-2019 03:45,1966.8,1971.2,1955.5,1966.7,566223
02-04-2019 04:45,1966.65,1974.75,1964.55,1972.5,324612
02-04-2019 05:45,1971.15,1974.4,1969,1972,381307
02-04-2019 06:45,1972.05,1975.85,1968.3,1975.85,382588
02-04-2019 07:45,1975.75,1992.35,1973.5,1984.5,713699
02-04-2019 08:45,1984.6,1999.9,1979.2,1993.05,899369
02-04-2019 09:45,1993.2,2000.3,1987,1995.95,381473
03-04-2019 03:45,2003.95,2028.9,1997.4,2021,1059191
03-04-2019 04:45,2020.9,2031.4,2017,2025.15,1035100
03-04-2019 05:45,2025.2,2032.2,2024.15,2026.2,239695
03-04-2019 06:45,2026.25,2026.95,2020,2022.5,201637
03-04-2019 07:45,2022.7,2027,2019.5,2021.9,270760
03-04-2019 08:45,2021.8,2024,2010.55,2012.95,1188511
03-04-2019 09:45,2012.05,2015.15,2007,2007.1,345688
04-04-2019 03:45,2008.05,2025,2007.45,2017.55,535759
04-04-2019 04:45,2017.55,2022,2011.75,2021,250054
04-04-2019 05:45,2021.2,2022.5,2013.7,2019.9,275485
04-04-2019 06:45,2019.95,2054.75,2019.95,2051.15,904146
04-04-2019 07:45,2051.15,2058.8,2042.3,2048.25,648023
04-04-2019 08:45,2048.25,2049.4,2037,2040.45,958746
04-04-2019 09:45,2039.95,2042.7,2036,2039,886696
05-04-2019 03:45,2047.1,2058.95,2035.1,2055.05,679861
05-04-2019 04:45,2055.05,2063,2053,2059,289631
05-04-2019 05:45,2058.85,2058.85,2047.3,2049.95,271860
05-04-2019 06:45,2049.95,2059.65,2048.75,2053.35,278010
05-04-2019 07:45,2053.4,2060,2052.8,2058.4,218342
05-04-2019 08:45,2058.4,2063.5,2054.4,2056.3,501251
05-04-2019 09:45,2056.3,2065,2055.3,2064.5,334428
08-04-2019 03:45,2069.4,2069.4,2044.2,2054.8,269514
08-04-2019 04:45,2052.6,2056.2,2048,2049.95,109429
08-04-2019 05:45,2049.95,2050,2039.05,2044.75,204305
08-04-2019 06:45,2044.65,2050,2042.5,2046.35,225771
08-04-2019 07:45,2046.4,2050.9,2037.25,2040.9,237932
08-04-2019 08:45,2040.9,2056.65,2029.25,2055.4,700550
08-04-2019 09:45,2055.5,2060,2050.25,2054.9,306962
09-04-2019 03:45,2062.5,2062.5,2042.7,2047.4,356483
09-04-2019 04:45,2047.35,2057.4,2046.05,2050.05,232871
09-04-2019 05:45,2050,2051.6,2042.6,2044.8,149778
09-04-2019 06:45,2044.9,2046.95,2039.35,2044.2,309696
09-04-2019 07:45,2044.2,2060,2043.3,2058.85,241272
09-04-2019 08:45,2058.75,2072.45,2057.2,2064.05,703760
09-04-2019 09:45,2064.95,2072.95,2064.85,2069.15,382011
10-04-2019 03:45,2065,2065,2045.2,2049.35,549841
10-04-2019 04:45,2049.55,2056.9,2046.35,2046.95,294095
10-04-2019 05:45,2046.95,2049,2037.95,2039.8,373055
10-04-2019 06:45,2039.85,2040,2033.95,2034.35,309290
10-04-2019 07:45,2034.4,2035.65,2025.1,2031.3,501868
10-04-2019 08:45,2031.35,2034.9,2027,2028.8,698920
10-04-2019 09:45,2028.8,2030.75,2026.1,2029.95,306092
11-04-2019 03:45,2026.95,2044.5,2018.6,2042,649373
11-04-2019 04:45,2041.95,2048,2033.15,2033.25,264839
11-04-2019 05:45,2033.2,2037.75,2022.7,2032.95,211231
11-04-2019 06:45,2032.95,2034.9,2026.6,2029.1,250326
11-04-2019 07:45,2029.25,2034.9,2025.05,2029.45,353233
11-04-2019 08:45,2029.5,2031.25,2019.1,2021.95,557155
11-04-2019 09:45,2021.9,2024.8,2017.5,2022.8,231491
12-04-2019 03:45,2023,2024,2008.4,2017,538217
12-04-2019 04:45,2016.7,2023,2015.25,2022,123980
12-04-2019 05:45,2022,2023,2014.2,2019.4,200987
12-04-2019 06:45,2018.75,2019.45,2013.6,2015.9,151204
12-04-2019 07:45,2016.25,2027.65,2013.85,2023.35,302498
12-04-2019 08:45,2023.5,2029.9,2021.1,2026.55,620609
12-04-2019 09:45,2025.9,2028.45,2022.4,2023,181952
15-04-2019 03:45,2032.95,2034.7,2013,2020.7,450080
15-04-2019 04:45,2020.7,2021.9,2018.1,2019.05,91003
15-04-2019 05:45,2018.75,2020.2,2016.6,2017,88645
15-04-2019 06:45,2016.4,2021,2014.3,2020,125528
15-04-2019 07:45,2020,2026,2014.35,2020.6,232609
15-04-2019 08:45,2020.6,2021.5,2015.05,2015.3,222788
15-04-2019 09:45,2015.5,2015.5,2010,2014.25,120647
16-04-2019 03:45,2019.3,2028,2016.35,2022.35,311394
16-04-2019 04:45,2022.35,2029.3,2020,2026.95,277946
16-04-2019 05:45,2026.95,2028,2024.8,2025.05,163124
16-04-2019 06:45,2025,2032,2024.9,2029.75,177477
16-04-2019 07:45,2029.75,2031.8,2024.8,2029.55,259573
16-04-2019 08:45,2029.55,2034.05,2021,2026.7,525790
16-04-2019 09:45,2026.7,2031.5,2025.8,2026.7,283449
18-04-2019 03:30,0,0,0,0,0
18-04-2019 04:30,2039,2047.9,2021.85,2023.8,873313
18-04-2019 05:30,2023.35,2025,2007,2013.6,422659
18-04-2019 06:30,2013.25,2013.3,2001,2003.75,294475
18-04-2019 07:30,2003.65,2007.05,1999,1999.95,229710
18-04-2019 08:30,2000,2009.8,1999.3,2007,221746
18-04-2019 09:30,2007,2009.5,0,0,1838897
22-04-2019 03:45,2007.35,2007.55,1970.85,1983.05,350325
22-04-2019 04:45,1983,1987.2,1976.95,1978.5,218694
22-04-2019 05:45,1978.5,1980,1977.1,1977.95,198190
22-04-2019 06:45,1977.95,1977.95,1966.3,1967.05,301985
22-04-2019 07:45,1967.2,1967.75,1962,1963.2,369682
22-04-2019 08:45,1963.25,1964.9,1948,1954,418338
22-04-2019 09:45,1954,1960.05,1953.95,1959.9,140626
23-04-2019 03:45,1957,1965.5,1941.25,1943.15,601867
23-04-2019 04:45,1943.9,1947.25,1939.35,1941.95,473349
23-04-2019 05:45,1941.95,1948.9,1941.7,1947.65,285805
23-04-2019 06:45,1947.35,1948.8,1942.8,1945.85,266206
23-04-2019 07:45,1945.95,1947.4,1941,1942.3,262853
23-04-2019 08:45,1942.3,1948.8,1934,1938.85,679217
23-04-2019 09:45,1938.85,1939.45,1929.65,1931.25,276508
24-04-2019 03:45,1941.6,1961.1,1940.45,1944.95,619495
24-04-2019 04:45,1944.95,1945.05,1933.8,1937.95,293881
24-04-2019 05:45,1937.3,1948.85,1936.15,1945.95,239928
24-04-2019 06:45,1945.8,1950.85,1945.8,1950.1,159812
24-04-2019 07:45,1950,1956.95,1946.55,1956.65,264140
24-04-2019 08:45,1956.75,1983.2,1953.2,1979.55,795936
24-04-2019 09:45,1979.6,1985,1979.6,1980.4,375047
25-04-2019 03:45,1987.2,1988.95,1966.7,1968.5,472536
25-04-2019 04:45,1968.5,1993.65,1964.4,1992.8,469720
25-04-2019 05:45,1992.9,1998.8,1986,1990.75,302139
25-04-2019 06:45,1990.75,1991.35,1982.3,1989.25,309062
25-04-2019 07:45,1989.35,1989.85,1974.4,1980,473042
25-04-2019 08:45,1980.15,1988.9,1948.9,1950.2,1257666
25-04-2019 09:45,1950.3,1952.85,1946.8,1951.45,875786
26-04-2019 03:45,1959.3,1963.15,1941.6,1944.85,472422
26-04-2019 04:45,1944.85,1946.5,1944.3,1945.3,90637
26-04-2019 05:45,1945.3,1954.65,1944.95,1952.45,99690
26-04-2019 06:45,1952.45,1958.45,1950.65,1957.95,152157
26-04-2019 07:45,1957.95,1971.6,1957.6,1971.25,272234
26-04-2019 08:45,1971.45,1982,1961.7,1973.7,681590
26-04-2019 09:45,1973.7,1981.55,1971.05,1975.1,324866
30-04-2019 03:45,1977.4,1990.25,1954.2,1964.25,1092004
30-04-2019 04:45,1964.25,1965.95,1960.1,1964.2,264193
30-04-2019 05:45,1964,1965,1958.05,1964.8,247197
30-04-2019 06:45,1964.8,1971.95,1962,1964.7,259822
30-04-2019 07:45,1965,1975.6,1960.65,1970.55,283651
30-04-2019 08:45,1970.55,1998.3,1967.55,1997,1008412
30-04-2019 09:45,1996.8,1999.8,1995.05,1995.05,515965
02-05-2019 03:45,1992.15,2007,1989.45,2003.3,549141
02-05-2019 04:45,2003.4,2015.85,2000.8,2014.8,281632
02-05-2019 05:45,2015,2022.85,2012.9,2019.25,259083
02-05-2019 06:45,2019.25,2024.9,2003.8,2009.95,286599
02-05-2019 07:45,2010,2025,2007.5,2024.95,285255
02-05-2019 08:45,2024.95,2027.5,2012.75,2015.6,529127
02-05-2019 09:45,2015.6,2022.95,2014.5,2017.4,0
03-05-2019 03:45,2018,2037.55,2018,2027.9,366963
03-05-2019 04:45,2027.8,2034,2026.5,2028.75,114562
03-05-2019 05:45,2028.75,2029.55,2018.55,2020.5,143689
03-05-2019 06:45,2020.55,2024.6,2017.1,2017.15,176110
03-05-2019 07:45,2017.35,2024.85,2013.3,2014.65,189327
03-05-2019 08:45,2014.65,2016.7,2006.2,2006.95,269410
03-05-2019 09:45,2006.85,2008.6,2000.1,2003.8,188840
06-05-2019 03:45,1988.7,1993.95,1971.2,1973.1,563170
06-05-2019 04:45,1973.1,1977.15,1962.65,1964.9,318593
06-05-2019 05:45,1964.85,1968.1,1961.25,1963.05,249912
06-05-2019 06:45,1963.05,1967.55,1960,1960.45,273274
06-05-2019 07:45,1960.45,1963,1957.5,1960.65,197424
06-05-2019 08:45,1960.75,1965.8,1957,1964.85,400228
06-05-2019 09:45,1964.85,1970.8,1961.05,1965.45,210436
07-05-2019 03:30,0,0,0,0,0
07-05-2019 04:30,1974.8,1976.95,1959.2,1975.25,293718
07-05-2019 05:30,1975.3,1979.6,1970,1971.1,162634
07-05-2019 06:30,1971,1991.9,1969.95,1990.85,349382
07-05-2019 07:30,1990.85,2009.1,1989.6,2001.4,624806
07-05-2019 08:30,2002.1,2002.4,1983.3,1987.4,381554
07-05-2019 09:30,1987.6,1988.9,1961.1,1966.3,870587
08-05-2019 03:45,1964.45,1964.45,1938.85,1947.8,691066
08-05-2019 04:45,1948,1948.45,1942.1,1944.95,368560
08-05-2019 05:45,1944.95,1949.4,1936.05,1943.75,731551
08-05-2019 06:45,1943.85,1944.35,1937.4,1939.85,388608
08-05-2019 07:45,1939.8,1950.65,1936.5,1942.25,693712
08-05-2019 08:45,1942.25,1946.35,1927,1927.25,535783
08-05-2019 09:45,1927.4,1934.55,1925.1,1930.75,211571
09-05-2019 03:45,1926,1931.5,1916.45,1926.15,442569
09-05-2019 04:45,1926.15,1928,1924,1925.05,222306
09-05-2019 05:45,1925,1925.35,1910,1914.35,249687
09-05-2019 06:45,1914.35,1917.65,1906.6,1910.15,233605
09-05-2019 07:45,1910.05,1914.15,1901.6,1912.95,269417
09-05-2019 08:45,1912.95,1928,1912.5,1912.5,390082
09-05-2019 09:45,1912.35,1917,1908.25,1914.6,117514
10-05-2019 03:45,1917.15,1933,1910.75,1929.2,284770
10-05-2019 04:45,1929.2,1936.9,1921.45,1936.4,186042
10-05-2019 05:45,1936.45,1939.3,1931,1935.8,161179
10-05-2019 06:45,1935.85,1942.55,1934,1941.1,180142
10-05-2019 07:45,1941.15,1956,1933.1,1953.8,299619
10-05-2019 08:45,1954.05,1954.9,1931.7,1935.25,367909
10-05-2019 09:45,1935.25,1935.25,1924.55,1926.8,145148
13-05-2019 03:45,1926,1940.65,1917.85,1939.3,432883
13-05-2019 04:45,1939.3,1942.3,1935.5,1939.25,189045
13-05-2019 05:45,1939.25,1948,1938.75,1940,178568
13-05-2019 06:45,1939.9,1975,1939.75,1968.95,1665254
13-05-2019 07:45,1968.95,1983.7,1961.2,1983.7,686487
13-05-2019 08:45,1983.2,1984.4,1951.5,1953,1072854
13-05-2019 09:45,1953,1959,1944.3,1952.9,278359
14-05-2019 03:45,1958.1,1960.65,1924.6,1935.05,775074
14-05-2019 04:45,1935,1936.7,1928.25,1931.5,436701
14-05-2019 05:45,1931.5,1941.9,1930.75,1939.1,419930
14-05-2019 06:45,1939.1,1948.7,1936.1,1944,438999
14-05-2019 07:45,1944,1961.8,1942.55,1959.4,666531
14-05-2019 08:45,1959.5,1989.8,1951.5,1969.55,1134833
14-05-2019 09:45,1969.55,1973.5,1964.2,1965.2,422982
15-05-2019 03:45,1975,1975.8,1955,1960,387322
15-05-2019 04:45,1960.05,1974.8,1959.2,1973.35,300174
15-05-2019 05:45,1973.1,1979.95,1968.95,1973.7,252018
15-05-2019 06:45,1973.4,1975.85,1958,1961.7,263067
15-05-2019 07:45,1961.4,1971.9,1953.6,1967.95,337770
15-05-2019 08:45,1967.2,1973,1941.25,1944.1,533049
15-05-2019 09:45,1944.1,1947.4,1937.5,1944.95,294537
16-05-2019 03:45,1951,1951.15,1928.55,1939.55,488938
16-05-2019 04:45,1939.55,1940.95,1926.3,1928.5,210748
16-05-2019 05:45,1928,1936.4,1924.85,1934.55,263124
16-05-2019 06:45,1934.75,1936,1925,1925.9,222683
16-05-2019 07:45,1925.9,1939.9,1923.35,1936.25,454344
16-05-2019 08:45,1936,1943.7,1927,1942.6,596825
16-05-2019 09:45,1942.55,1950.3,1942.3,1945.15,288008
17-05-2019 03:45,1940.05,1979.85,1940,1977.35,513205
17-05-2019 04:45,1977.3,1981.1,1975,1976.6,204623
17-05-2019 05:45,1976.65,1982.6,1971,1981.2,275494
17-05-2019 06:45,1982,1983,1975.55,1980,160405
17-05-2019 07:45,1979.95,1989.3,1979,1984.5,292772
17-05-2019 08:45,1984.25,1995.65,1977.05,1991.4,580053
17-05-2019 09:45,1991.05,1997.95,1990,1995,298369
20-05-2019 03:45,2030.5,2062.75,2030.5,2058.55,1165363
20-05-2019 04:45,2059,2063.5,2050.5,2059.9,371093
20-05-2019 05:45,2059.55,2074.8,2059,2071.8,609132
20-05-2019 06:45,2071.9,2079,2069.8,2078.4,412328
20-05-2019 07:45,2078.4,2127.45,2077.2,2122.2,1292174
20-05-2019 08:45,2121.5,2135.45,2113.65,2118.65,1723749
20-05-2019 09:45,2118.5,2121,2110.2,2118.3,629926
21-05-2019 03:45,2137.85,2178.9,2136.6,2165,1601491
21-05-2019 04:45,2165,2165.25,2152.95,2162.25,758578
21-05-2019 05:45,2162.25,2164.9,2159.75,2163.2,393415
21-05-2019 06:45,2163.15,2163.45,2134.4,2134.8,760661
21-05-2019 07:45,2134,2141,2112.6,2119.65,719995
21-05-2019 08:45,2119.6,2126.25,2104.1,2109.5,898368
21-05-2019 09:45,2109.4,2119.45,2109.4,2114.5,416781
22-05-2019 03:45,2122.75,2146.15,2119,2146.05,634970
22-05-2019 04:45,2145.95,2149,2137.05,2138.5,357946
22-05-2019 05:45,2138.75,2143.95,2134,2140.9,186565
22-05-2019 06:45,2140.5,2142.95,2131.6,2139.4,249436
22-05-2019 07:45,2139,2155,2138.95,2145.65,510537
22-05-2019 08:45,2145.65,2146.9,2126.1,2139,750161
22-05-2019 09:45,2139,2144,2134.5,2142,383310
23-05-2019 03:45,2160.15,2200,2160.15,2193.35,1790221
23-05-2019 04:45,2193.5,2210,2192.4,2192.95,1411146
23-05-2019 05:45,2193.2,2197.5,2160.75,2170,990764
23-05-2019 06:45,2169.2,2174.45,2149.4,2174.15,880638
23-05-2019 07:45,2174.15,2174.15,2139.2,2149.75,830260
23-05-2019 08:45,2150.1,2155,2104.2,2106.2,1299048
23-05-2019 09:45,2106.2,2129.8,2105.35,2114.4,403313
24-05-2019 03:45,2125,2150.9,2096,2100.1,603221
24-05-2019 04:45,2100.1,2110,2095,2102.15,292018
24-05-2019 05:45,2102.15,2127.5,2096,2116.85,298436
24-05-2019 06:45,2116.8,2129.8,2109.25,2127.15,540966
24-05-2019 07:45,2127.25,2132.45,2111.75,2122,562146
24-05-2019 08:45,2121.95,2139.1,2116.4,2122.4,771324
24-05-2019 09:45,2122.4,2125.05,2117.5,2123.4,228981
27-05-2019 03:45,2128.95,2158.8,2118.05,2146.35,949977
27-05-2019 04:45,2146.35,2152,2145.55,2150.8,294393
27-05-2019 05:45,2150.8,2174.9,2149.1,2172.6,634431
27-05-2019 06:45,2172.9,2186.05,2172,2182.75,825648
27-05-2019 07:45,2182.8,2184.1,2164,2169.7,442414
27-05-2019 08:45,2169.25,2177.7,2165.25,2166.65,503586
27-05-2019 09:45,2166.9,2168,2156,2165.3,231850
28-05-2019 03:45,2166.7,2167,2116,2116.25,647840
28-05-2019 04:45,2116.2,2129.65,2114,2120.5,519526
28-05-2019 05:45,2120.5,2126.6,2117.05,2121.2,289328
28-05-2019 06:45,2121.2,2133.45,2118.65,2125.1,418648
28-05-2019 07:45,2125.2,2129.9,2121,2129.45,389871
28-05-2019 08:45,2129.45,2150.35,2124.55,2150.05,2850921
28-05-2019 09:45,2150.1,2159.9,2144.9,2158,2058262
29-05-2019 03:45,2151.1,2163.9,2136.05,2140.75,819899
29-05-2019 04:45,2140.75,2163,2140.5,2160.95,355566
29-05-2019 05:45,2161.3,2170,2156.6,2160.4,317085
29-05-2019 06:45,2160.4,2162,2148.2,2150.25,391568
29-05-2019 07:45,2150.2,2152,2143.85,2151.85,383568
29-05-2019 08:45,2152,2154.7,2135,2148.5,586631
29-05-2019 09:45,2149,2151.6,2140.1,2144,227492
30-05-2019 03:45,2142.65,2150,2130,2148.3,604180
30-05-2019 04:45,2148.1,2166.6,2148.1,2165.15,498457
30-05-2019 05:45,2165.35,2169,2160,2167.85,259609
30-05-2019 06:45,2167.8,2179.1,2167.75,2176.95,505320
30-05-2019 07:45,2176.9,2182,2173,2178.4,377114
30-05-2019 08:45,2178.5,2188.5,2172,2185.9,975362
30-05-2019 09:45,2185.9,2188.8,2178.7,2178.75,544473
31-05-2019 03:45,2190,2194.05,2178.85,2193.5,1023145
31-05-2019 04:45,2193.3,2193.3,2187.65,2192.6,385970
31-05-2019 05:45,2192.7,2195.9,2142.85,2161.95,1136484
31-05-2019 06:45,2162.75,2188.3,2161.9,2185.9,917304
31-05-2019 07:45,2185.4,2187.55,2172.3,2176,616655
31-05-2019 08:45,2176.05,2184,2168.85,2180.8,1007091
31-05-2019 09:45,2180.8,2190,2179.8,2182.65,678818
03-06-2019 03:45,2192.7,2217.9,2192.7,2209.05,831884
03-06-2019 04:45,2208.95,2212,2203,2209,480145
03-06-2019 05:45,2209.25,2215.9,2203.3,2215.15,398400
03-06-2019 06:45,2215.35,2225,2213.3,2224.8,551831
03-06-2019 07:45,2224.95,2231,2215.3,2231,538821
03-06-2019 08:45,2231,2235,2226.1,2229.95,613734
03-06-2019 09:45,2230,2235,2228.95,2230.45,249816
04-06-2019 03:45,2220.2,2231.85,2210.05,2211.5,522033
04-06-2019 04:45,2211.5,2223.95,2209,2222.85,278745
04-06-2019 05:45,2222.75,2233.7,2220.6,2220.6,568888
04-06-2019 06:45,2221.35,2229.75,2218.8,2221.7,418243
04-06-2019 07:45,2221.7,2226,2218.45,2223.2,198376
04-06-2019 08:45,2223.15,2225.95,2217.8,2222.65,296335
04-06-2019 09:45,2222.6,2231.2,2220.8,2223.95,143335
06-06-2019 03:45,2229.2,2229.2,2214,2221.4,1001816
06-06-2019 04:45,2221.4,2224.45,2216.1,2220.55,291567
06-06-2019 05:45,2220.85,2220.9,2210.75,2212.85,365749
06-06-2019 06:45,2213.45,2213.85,2191.4,2193.1,417272
06-06-2019 07:45,2193.4,2201.85,2177.85,2178.95,566943
06-06-2019 08:45,2178.6,2187.4,2172.2,2185.55,899302
06-06-2019 09:45,2185.5,2187,2180,2184.3,339141
07-06-2019 03:45,2190.75,2191.7,2168.45,2189.4,487116
07-06-2019 04:45,2189.35,2196.7,2181.4,2183,270364
07-06-2019 05:45,2183.05,2186.2,2177,2183.05,163229
07-06-2019 06:45,2183,2199.8,2181,2184.8,260889
07-06-2019 07:45,2184.95,2193.65,2183.5,2189.65,235042
07-06-2019 08:45,2189.65,2217.4,2189.55,2209.95,414613
07-06-2019 09:45,2209.65,2211.3,2205.8,2210.85,117200
10-06-2019 03:45,2215.25,2224.8,2197.85,2203.75,604912
10-06-2019 04:45,2203.5,2208.45,2190,2194.35,191940
10-06-2019 05:45,2194,2197,2175.45,2179.45,387952
10-06-2019 06:45,2179.5,2192,2178.5,2186,279998
10-06-2019 07:45,2186,2196.9,2181,2182.5,412001
10-06-2019 08:45,2182.35,2195,2182.2,2193.15,454223
10-06-2019 09:45,2193.1,2198.2,2191,2194.05,150457
11-06-2019 03:45,2198.3,2198.4,2181,2193.9,533829
11-06-2019 04:45,2193.75,2195,2182.05,2185.65,249991
11-06-2019 05:45,2185.9,2197.9,2185.65,2196.4,270363
11-06-2019 06:45,2196.4,2200.1,2190.55,2197.15,232311
11-06-2019 07:45,2197.2,2203.85,2194.05,2201.1,287499
11-06-2019 08:45,2201.15,2201.15,2182.6,2192.25,593494
